Tipo de operación,Tipo de propiedad,Habitaciones,Baños,Área total,Área de terreno,Año de construcción,Estrato,latitud,longitud,departamento,ciudad,direccion,precio,descripcion,parqueadero,Nivel,Área construida
Arriendo,Casa,5,5,230 m²,,2021,5,6.167286,-75.583696,Antioquia,Envigado,"Carrera 36 37S 88-100, Mesa, Envigado, Antioquia, COL",6200000,"¡Tu hogar ideal te espera! Casa de 230 m² en tres niveles en un exclusivo sector 

Descubre esta hermosa casa que combina elegancia, comodidad y funcionalidad. Con un diseño moderno y acogedor, esta propiedad cuenta con 4 amplias habitaciones, siendo la principal un verdadero refugio con balcón privado, vestier y un baño con bañera. Además, incluye una habitación de servicio con su propio baño y ducha, sumando un total de 5 baños en la casa, 4 de ellos equipados con ducha.

La cocina integral en madera clásica es un sueño para los amantes de la gastronomía, con una práctica barra que conecta con el salón comedor, ideal para compartir momentos en familia. La sala, adornada con una acogedora chimenea, es perfecta para disfrutar de noches cálidas. El estudio con balcón ofrece un espacio tranquilo para trabajar o estudiar.

Disfruta de tu tiempo libre en el patio interior, que cuenta con módulos plásticos para guardar herramientas, y un espacio de barbacoa con asador a gas, ideal para reuniones con amigos. Relájate en el jacuzzi con cromoterapia, burbujas y jets para 6 personas, complementado con una zona solarium que incluye sillas asoleadoras y sombrillas sobre un deck de teca y acero inoxidable, rodeado de un hermoso jardín vertical.

Entre las comodidades adicionales, encontrarás un cuarto útil bajo las escaleras, un patio de ropas independiente, y tres parqueaderos con cajoneras superiores, además de espacio para visitantes. La seguridad es primordial, con portería 24 horas y una red de cámaras internas lista para que instales tu DVR. Además, la casa cuenta con iluminación natural en todas las áreas, creando un ambiente cálido y acogedor.

Ubicada en un entorno tranquilo, sin casas en frente ni detrás, disfrutarás de la privacidad que mereces. A solo 30 metros, encontrarás un gimnasio completo y barras, así como un parque infantil al frente de la casa y un sendero peatonal para paseos relajantes.

Precio de arriendo $6'200.000
Código 8988444

UBICACIÓN
El Esmeraldal es un sector residencial privilegiado en Envigado, conocido por su ambiente tranquilo y su cercanía a la naturaleza. Este barrio se caracteriza por sus amplias calles, áreas verdes y un entorno familiar, lo que lo convierte en un lugar ideal para vivir. El Esmeraldal se encuentra en una posición conveniente, con fácil acceso a las principales vías de la ciudad, lo que permite una rápida conexión con Medellín y otras áreas del Valle de Aburrá. Rodeado de montañas y zonas verdes, el sector ofrece un clima agradable y un ambiente sereno, perfecto para quienes disfrutan de actividades al aire libre y de la tranquilidad que brinda la naturaleza. La zona cuenta con una variedad de proyectos de vivienda, desde casas unifamiliares hasta apartamentos en condominios cerrados, todos diseñados para ofrecer comodidad y seguridad a sus residentes. En el Esmeraldal, los residentes tienen acceso a una amplia gama de servicios, incluyendo supermercados, restaurantes, colegios y centros de salud, lo que facilita la vida diaria.
El sector es conocido por su ambiente seguro y amigable, con una comunidad unida que promueve la convivencia y el bienestar de sus habitantes. Además de sus áreas verdes, el Esmeraldal cuenta con parques y espacios recreativos, ideales para disfrutar en familia y fomentar un estilo de vida activo.

¡No dejes pasar la oportunidad de hacer de esta casa tu nuevo hogar! Contáctanos para más información y agenda tu visita.",1,,
Arriendo,Casa,5,5,230 m²,,2021,5,6.167286,-75.583696,Antioquia,Envigado,"Carrera 36 37S 88-100, Mesa, Envigado, Antioquia, COL",6200000,"¡Tu hogar ideal te espera! Casa de 230 m² en tres niveles en un exclusivo sector 

Descubre esta hermosa casa que combina elegancia, comodidad y funcionalidad. Con un diseño moderno y acogedor, esta propiedad cuenta con 4 amplias habitaciones, siendo la principal un verdadero refugio con balcón privado, vestier y un baño con bañera. Además, incluye una habitación de servicio con su propio baño y ducha, sumando un total de 5 baños en la casa, 4 de ellos equipados con ducha.

La cocina integral en madera clásica es un sueño para los amantes de la gastronomía, con una práctica barra que conecta con el salón comedor, ideal para compartir momentos en familia. La sala, adornada con una acogedora chimenea, es perfecta para disfrutar de noches cálidas. El estudio con balcón ofrece un espacio tranquilo para trabajar o estudiar.

Disfruta de tu tiempo libre en el patio interior, que cuenta con módulos plásticos para guardar herramientas, y un espacio de barbacoa con asador a gas, ideal para reuniones con amigos. Relájate en el jacuzzi con cromoterapia, burbujas y jets para 6 personas, complementado con una zona solarium que incluye sillas asoleadoras y sombrillas sobre un deck de teca y acero inoxidable, rodeado de un hermoso jardín vertical.

Entre las comodidades adicionales, encontrarás un cuarto útil bajo las escaleras, un patio de ropas independiente, y tres parqueaderos con cajoneras superiores, además de espacio para visitantes. La seguridad es primordial, con portería 24 horas y una red de cámaras internas lista para que instales tu DVR. Además, la casa cuenta con iluminación natural en todas las áreas, creando un ambiente cálido y acogedor.

Ubicada en un entorno tranquilo, sin casas en frente ni detrás, disfrutarás de la privacidad que mereces. A solo 30 metros, encontrarás un gimnasio completo y barras, así como un parque infantil al frente de la casa y un sendero peatonal para paseos relajantes.

Precio de arriendo $6'200.000
Código 8988444

UBICACIÓN
El Esmeraldal es un sector residencial privilegiado en Envigado, conocido por su ambiente tranquilo y su cercanía a la naturaleza. Este barrio se caracteriza por sus amplias calles, áreas verdes y un entorno familiar, lo que lo convierte en un lugar ideal para vivir. El Esmeraldal se encuentra en una posición conveniente, con fácil acceso a las principales vías de la ciudad, lo que permite una rápida conexión con Medellín y otras áreas del Valle de Aburrá. Rodeado de montañas y zonas verdes, el sector ofrece un clima agradable y un ambiente sereno, perfecto para quienes disfrutan de actividades al aire libre y de la tranquilidad que brinda la naturaleza. La zona cuenta con una variedad de proyectos de vivienda, desde casas unifamiliares hasta apartamentos en condominios cerrados, todos diseñados para ofrecer comodidad y seguridad a sus residentes. En el Esmeraldal, los residentes tienen acceso a una amplia gama de servicios, incluyendo supermercados, restaurantes, colegios y centros de salud, lo que facilita la vida diaria.
El sector es conocido por su ambiente seguro y amigable, con una comunidad unida que promueve la convivencia y el bienestar de sus habitantes. Además de sus áreas verdes, el Esmeraldal cuenta con parques y espacios recreativos, ideales para disfrutar en familia y fomentar un estilo de vida activo.

¡No dejes pasar la oportunidad de hacer de esta casa tu nuevo hogar! Contáctanos para más información y agenda tu visita.",1,,
Arriendo,Apartamento,3,3,85 m²,,2021,4,6.148882,-75.609181,Antioquia,Sabaneta,"Calle 64 Sur #39 - 67, Alto Las Flores, Sabaneta, Antioquia, Colombia",5000000,"París Parque Residencial es el primer proyecto inmobiliario temático en el Área Metropolitana del Valle de Aburrá. Aquí podrás disfrutar de momentos únicos con tu familia Un delicioso café en la mañana en la plaza típica parisina, un memorable recorrido en pareja por los senderos bajo la Torre EIFFEL, una agradable caminata ecológica acompañada de sonidos naturales, son algunos de los espacios que podrás disfrutar en tu parque residencial París",1,25,85 m²
Arriendo,Apartamento,3,3,85 m²,,2021,4,6.148882,-75.609181,Antioquia,Sabaneta,"Calle 64 Sur #39 - 67, Alto Las Flores, Sabaneta, Antioquia, Colombia",5000000,"París Parque Residencial es el primer proyecto inmobiliario temático en el Área Metropolitana del Valle de Aburrá. Aquí podrás disfrutar de momentos únicos con tu familia Un delicioso café en la mañana en la plaza típica parisina, un memorable recorrido en pareja por los senderos bajo la Torre EIFFEL, una agradable caminata ecológica acompañada de sonidos naturales, son algunos de los espacios que podrás disfrutar en tu parque residencial París",1,25,85 m²
Arriendo,Apartamento,2,2,75 m²,,2023,4,6.151526,-75.586071,Antioquia,Envigado,"Calle 41 Sur, Vallano, Envigado, Antioquia, COL",2700000,"Conaltura Inmobiliaria  ¡Tu nuevo hogar te espera en La Mina - Envigado! Vive en uno de los mejores sectores del sur del Valle de Aburrá, con excelente ubicación, cerca de la Iglesia San José y la Universidad de Envigado. Este moderno apartamento en arriendo se encuentra en conjunto cerrado, con zonas comunes en desarrollo que pronto estarán listas para disfrutar. Destaca por su excelente iluminación natural y puerta de seguridad, ideales para tu tranquilidad y bienestar. Un sector residencial tranquilo, con fácil acceso a transporte público, comercio, zonas educativas y más. ¡Ideal para quienes buscan comodidad, seguridad y proyección de valorización!",1,,
Arriendo,Apartamento,2,2,75 m²,,2023,4,6.151526,-75.586071,Antioquia,Envigado,"Calle 41 Sur, Vallano, Envigado, Antioquia, COL",2700000,"Conaltura Inmobiliaria  ¡Tu nuevo hogar te espera en La Mina - Envigado! Vive en uno de los mejores sectores del sur del Valle de Aburrá, con excelente ubicación, cerca de la Iglesia San José y la Universidad de Envigado. Este moderno apartamento en arriendo se encuentra en conjunto cerrado, con zonas comunes en desarrollo que pronto estarán listas para disfrutar. Destaca por su excelente iluminación natural y puerta de seguridad, ideales para tu tranquilidad y bienestar. Un sector residencial tranquilo, con fácil acceso a transporte público, comercio, zonas educativas y más. ¡Ideal para quienes buscan comodidad, seguridad y proyección de valorización!",1,,
Arriendo,Apartamento,2,2,77 m²,,2023,4,6.16287,-75.639321,Antioquia,La Estrella,"Calle 75AA Sur, San José, La Estrella, Antioquia, COL",3000000,"Conaltura Inmobilia  ¡Tu nuevo hogar te espera en Suramérica! Arrienda un apartamento moderno y bien ubicado en uno de los sectores con mayor proyección del sur del Valle de Aburrá. Vive en un conjunto cerrado con zonas verdes para tu descanso y zonas comunes en construcción pensadas para tu disfrute futuro. -Excelente precio -Entorno tranquilo y residencial -A pasos del Mall Suramérica y la parroquia Santa Teresa de Calcuta. Con fácil acceso a rutas hacia La Estrella, Sabaneta, Itagí, Av. Oriental, Av. Guayabal e integrado del Metro. ¡No dejes pasar esta oportunidad de estrenar ubicación!                                                                                 Contáctanos y agenda tu visita hoy mismo.",1,,
Arriendo,Apartamento,2,2,77 m²,,2023,4,6.16287,-75.639321,Antioquia,La Estrella,"Calle 75AA Sur, San José, La Estrella, Antioquia, COL",3000000,"Conaltura Inmobilia  ¡Tu nuevo hogar te espera en Suramérica! Arrienda un apartamento moderno y bien ubicado en uno de los sectores con mayor proyección del sur del Valle de Aburrá. Vive en un conjunto cerrado con zonas verdes para tu descanso y zonas comunes en construcción pensadas para tu disfrute futuro. -Excelente precio -Entorno tranquilo y residencial -A pasos del Mall Suramérica y la parroquia Santa Teresa de Calcuta. Con fácil acceso a rutas hacia La Estrella, Sabaneta, Itagí, Av. Oriental, Av. Guayabal e integrado del Metro. ¡No dejes pasar esta oportunidad de estrenar ubicación!                                                                                 Contáctanos y agenda tu visita hoy mismo.",1,,
Arriendo,Apartamento,2,2,67 m²,,2014,4,6.152691,-75.611102,Antioquia,Sabaneta,"Carrera 43A 71, La Doctora, Sabaneta, Antioquia, COL",2900000,"Conaltura Inmobiliaria ¡Nuevo, moderno y con todo a la mano en Alcázares – Sabaneta!
Vive la experiencia de estrenar apartamento en un conjunto cerrado, con zonas comunes listas para disfrutar y un entorno lleno de vida.

-Ubicación estratégica cerca al Parque de Sabaneta, supermercados La Vaquita, Parque de los Cuatro Elementos, Mall Bulevar Alcázar, Hotel Portón Sabaneta y la Avenida Las Vegas.
Con acceso a rutas del Metro y buses hacia el centro de Medellín.

-Excelente precio en uno de los sectores más cotizados del sur del Valle de Aburrá.

-¡Comodidad, conexión y calidad de vida te esperan aquí!
Contáctanos y agenda tu visita.",1,,
Arriendo,Apartamento,2,2,67 m²,,2014,4,6.152691,-75.611102,Antioquia,Sabaneta,"Carrera 43A 71, La Doctora, Sabaneta, Antioquia, COL",2900000,"Conaltura Inmobiliaria ¡Nuevo, moderno y con todo a la mano en Alcázares – Sabaneta!
Vive la experiencia de estrenar apartamento en un conjunto cerrado, con zonas comunes listas para disfrutar y un entorno lleno de vida.

-Ubicación estratégica cerca al Parque de Sabaneta, supermercados La Vaquita, Parque de los Cuatro Elementos, Mall Bulevar Alcázar, Hotel Portón Sabaneta y la Avenida Las Vegas.
Con acceso a rutas del Metro y buses hacia el centro de Medellín.

-Excelente precio en uno de los sectores más cotizados del sur del Valle de Aburrá.

-¡Comodidad, conexión y calidad de vida te esperan aquí!
Contáctanos y agenda tu visita.",1,,
Arriendo,Apartamento,3,2,78 m²,,2018,4,6.150486,-75.616879,Antioquia,Sabaneta,"Carrera 45 72S 62, La Doctora, Sabaneta, Antioquia, COL",2900000,"Este hermoso apartamento para alquiler se encuentra ubicado en Sabaneta, uno de los municipios más encantadores y prósperos de Antioquia. Con una ubicación estratégica en la zona sur del Valle de Aburrá, esta propiedad ofrece una excelente calidad de vida y una gran variedad de actividades para disfrutar en familia.

Con una impresionante área construida de 78 M2 y una distribución inteligente en la que cada espacio ha sido cuidadosamente aprovechado, esta propiedad garantiza comodidad y funcionalidad en cada rincón. Además, cuenta con un área privada de 78 M2 que le otorga la privacidad necesaria para disfrutar de momentos de tranquilidad y descanso.

Con 3 amplias alcobas, este apartamento es perfecto para familias o grupos de amigos que busquen un lugar acogedor para vivir. También cuenta con 2 baños completos que han sido diseñados con materiales de alta calidad y un toque de estilo único.

Si eres amante de las vistas panorámicas, ¡este apartamento te encantará! Con un amplio balcón, podrás admirar la belleza natural de Sabaneta y respirar aire fresco cada día. Además, cuenta con una biblioteca/estudio, hall de alcobas y un calentador para tu comodidad.

La cocina es uno de los espacios más especiales de esta propiedad, ya que cuenta con una moderna cocina integral y una amplia zona de lavandería. También incluye un depósito para almacenar tus utensilios y artículos de limpieza.

Si tienes mascotas, ¡no tendrás que preocuparte! Este apartamento admite la presencia de tus amigos peludos en la propiedad. También cuenta con clósets y despensa para almacenar tus pertenencias y mantener todo ordenado y organizado.

Ahora, hablemos de las increíbles características externas de este apartamento. La propiedad se encuentra en una urbanización cerrada que garantiza la seguridad y tranquilidad de sus habitantes. Además, podrás disfrutar de zonas deportivas, un gimnasio, piscina, zona infantil y zonas verdes, ¡un oasis de entretenimiento para toda la familia!

Si necesitas espacio para estacionar, no te preocupes. El apartamento cuenta con 1 garaje y un parqueadero para visitantes. También tiene acceso para discapacitados y acceso pavimentado para mayor comodidad.

Y eso no es todo, el edificio cuenta con un ascensor, circuito cerrado de TV y vigilancia las 24 horas para garantizar la seguridad de sus residentes. Además, la propiedad se encuentra en una ubicación exterior que brinda una gran cantidad de servicios cercanos como transporte público, zonas comerciales, zonas industriales y zonas residenciales.

No pierdas la oportunidad de vivir en este maravilloso apartamento en Sabaneta. ¡Contáctanos para más información y agendar una visita!

 

Su calidad de vida es nuestra razon de ser",1,,
Arriendo,Apartamento,3,2,78 m²,,2018,4,6.150486,-75.616879,Antioquia,Sabaneta,"Carrera 45 72S 62, La Doctora, Sabaneta, Antioquia, COL",2900000,"Este hermoso apartamento para alquiler se encuentra ubicado en Sabaneta, uno de los municipios más encantadores y prósperos de Antioquia. Con una ubicación estratégica en la zona sur del Valle de Aburrá, esta propiedad ofrece una excelente calidad de vida y una gran variedad de actividades para disfrutar en familia.

Con una impresionante área construida de 78 M2 y una distribución inteligente en la que cada espacio ha sido cuidadosamente aprovechado, esta propiedad garantiza comodidad y funcionalidad en cada rincón. Además, cuenta con un área privada de 78 M2 que le otorga la privacidad necesaria para disfrutar de momentos de tranquilidad y descanso.

Con 3 amplias alcobas, este apartamento es perfecto para familias o grupos de amigos que busquen un lugar acogedor para vivir. También cuenta con 2 baños completos que han sido diseñados con materiales de alta calidad y un toque de estilo único.

Si eres amante de las vistas panorámicas, ¡este apartamento te encantará! Con un amplio balcón, podrás admirar la belleza natural de Sabaneta y respirar aire fresco cada día. Además, cuenta con una biblioteca/estudio, hall de alcobas y un calentador para tu comodidad.

La cocina es uno de los espacios más especiales de esta propiedad, ya que cuenta con una moderna cocina integral y una amplia zona de lavandería. También incluye un depósito para almacenar tus utensilios y artículos de limpieza.

Si tienes mascotas, ¡no tendrás que preocuparte! Este apartamento admite la presencia de tus amigos peludos en la propiedad. También cuenta con clósets y despensa para almacenar tus pertenencias y mantener todo ordenado y organizado.

Ahora, hablemos de las increíbles características externas de este apartamento. La propiedad se encuentra en una urbanización cerrada que garantiza la seguridad y tranquilidad de sus habitantes. Además, podrás disfrutar de zonas deportivas, un gimnasio, piscina, zona infantil y zonas verdes, ¡un oasis de entretenimiento para toda la familia!

Si necesitas espacio para estacionar, no te preocupes. El apartamento cuenta con 1 garaje y un parqueadero para visitantes. También tiene acceso para discapacitados y acceso pavimentado para mayor comodidad.

Y eso no es todo, el edificio cuenta con un ascensor, circuito cerrado de TV y vigilancia las 24 horas para garantizar la seguridad de sus residentes. Además, la propiedad se encuentra en una ubicación exterior que brinda una gran cantidad de servicios cercanos como transporte público, zonas comerciales, zonas industriales y zonas residenciales.

No pierdas la oportunidad de vivir en este maravilloso apartamento en Sabaneta. ¡Contáctanos para más información y agendar una visita!

 

Su calidad de vida es nuestra razon de ser",1,,
